Date,Open,High,Low,Close,Volume,Adj Close
2013-11-14,66.49,68.28,66.00,67.25,2361100,67.25
2013-11-13,64.74,66.88,64.31,66.81,2072800,66.81
2013-11-12,63.93,66.70,63.79,65.13,3682100,65.13
2013-11-11,62.40,63.52,61.21,62.77,2742800,62.77
2013-11-08,60.45,64.03,60.42,63.38,4877000,63.38
2013-11-07,66.62,67.55,61.40,61.83,6139500,61.83
2013-11-06,71.18,71.87,66.09,66.61,4875700,66.61
2013-11-05,68.65,71.39,68.11,71.13,3083500,71.13
2013-11-04,67.35,69.40,65.79,69.23,3174700,69.23
2013-11-01,67.83,69.93,66.90,67.15,3985900,67.15
2013-10-31,66.60,68.00,64.09,67.75,7639800,67.75
2013-10-30,62.98,67.50,62.68,67.05,10154300,67.05
2013-10-29,68.42,69.30,65.54,68.83,6034800,68.83
2013-10-28,69.50,69.50,65.02,67.59,2901500,67.59
2013-10-25,69.13,69.68,66.84,68.00,1969600,68.00
2013-10-24,66.69,69.12,66.49,68.52,2356400,68.52
2013-10-23,68.17,68.94,65.03,66.01,3555200,66.01
2013-10-22,71.65,73.28,67.20,69.41,4202500,69.41
2013-10-21,75.00,75.37,70.57,71.06,3569600,71.06
2013-10-18,71.14,74.95,71.00,74.89,4324200,74.89
2013-10-17,70.21,70.98,68.25,68.90,2797500,68.90
2013-10-16,68.19,70.99,68.19,70.15,2599000,70.15
2013-10-15,68.32,69.74,67.12,67.82,2510400,67.82
2013-10-14,65.95,68.44,65.51,68.33,2448800,68.33
2013-10-11,66.33,68.22,65.94,67.33,2115100,67.33
2013-10-10,65.17,66.86,64.82,66.25,3235300,66.25
2013-10-09,64.81,65.25,60.83,63.47,4700200,63.47
2013-10-08,70.10,70.93,62.75,64.60,6796100,64.60
2013-10-07,72.07,72.27,69.66,69.93,2856900,69.93
2013-10-04,71.05,73.45,70.51,73.22,3423400,73.22
2013-10-03,72.11,72.76,68.72,71.02,4468300,71.02
2013-10-02,70.88,73.20,69.68,70.69,3729400,70.69
2013-10-01,67.36,71.18,66.26,71.12,3792000,71.12
2013-09-30,66.50,67.49,65.03,66.18,2405300,66.18
2013-09-27,67.75,69.16,67.18,68.05,2144000,68.05
2013-09-26,69.42,69.83,68.05,68.45,1978900,68.45
2013-09-25,67.68,69.94,66.90,68.93,2425500,68.93
2013-09-24,65.70,68.72,65.59,67.36,3110200,67.36
2013-09-23,69.13,69.47,63.50,65.80,6079800,65.80
2013-09-20,70.72,71.50,67.83,70.02,4647800,70.02
2013-09-19,70.12,71.08,67.33,70.59,4768600,70.59
2013-09-18,66.00,69.77,65.26,69.09,4971300,69.09
2013-09-17,62.98,65.98,61.39,65.92,3019400,65.92
2013-09-16,64.29,64.60,62.58,62.76,2406700,62.76
2013-09-13,64.20,64.59,61.62,62.91,2436300,62.91
2013-09-12,65.24,65.95,63.35,63.77,3566200,63.77
2013-09-11,63.13,66.24,62.62,64.58,3523600,64.58
2013-09-10,62.80,64.25,62.18,63.20,2920200,63.20
2013-09-09,62.75,63.09,60.95,61.91,3833500,61.91
2013-09-06,61.00,64.39,60.00,62.40,8792700,62.40
2013-09-05,56.51,59.00,56.11,58.91,5877400,58.91
2013-09-04,52.31,55.96,52.31,55.95,3616600,55.95
2013-09-03,52.65,53.60,51.62,52.37,1824200,52.37
2013-08-30,54.20,54.51,51.67,51.98,2378000,51.98
2013-08-29,51.90,54.69,51.89,53.80,4883100,53.80
2013-08-28,50.97,52.23,50.61,51.67,2013000,51.67
2013-08-27,50.21,52.77,50.20,51.47,2428800,51.47
2013-08-26,51.60,52.14,50.30,51.26,1465400,51.26
2013-08-23,52.71,52.98,51.07,51.83,1822700,51.83
2013-08-22,52.12,52.56,51.64,52.10,1725300,52.10
2013-08-21,49.51,52.54,49.50,51.45,3648700,51.45
2013-08-20,49.57,50.24,49.01,49.64,1149200,49.64
2013-08-19,49.73,50.25,49.00,49.23,1812500,49.23
2013-08-16,47.54,50.40,46.96,50.13,3847500,50.13
2013-08-15,49.46,49.66,47.44,47.75,4568000,47.75
2013-08-14,51.45,52.00,50.02,50.82,2490600,50.82
2013-08-13,50.75,51.77,49.91,51.29,3003400,51.29
2013-08-12,51.41,53.36,50.61,50.75,3549800,50.75
2013-08-09,51.23,51.99,50.55,51.85,2693900,51.85
2013-08-08,53.00,53.00,50.56,51.26,3485000,51.26
2013-08-07,51.76,53.15,50.61,52.08,5535000,52.08
2013-08-06,53.69,53.96,51.75,51.99,4269100,51.99
2013-08-05,57.02,57.04,53.55,54.01,7293500,54.01
2013-08-02,52.99,59.35,52.60,57.02,12402600,57.02
2013-08-01,49.60,52.77,49.22,51.50,12343200,51.50
2013-07-31,42.20,42.50,40.38,41.80,4252500,41.80
2013-07-30,42.12,42.65,41.54,41.79,1697400,41.79
2013-07-29,42.00,42.12,40.31,42.12,497600,42.12
2013-07-26,41.12,42.49,41.11,42.10,1507000,42.10
2013-07-25,41.35,41.95,40.02,41.52,2068900,41.52
2013-07-24,40.31,40.79,39.24,39.91,847400,39.91
2013-07-23,41.00,41.50,39.30,39.94,1644000,39.94
2013-07-22,42.23,42.84,40.82,40.99,2042100,40.99
2013-07-19,40.02,42.30,39.88,42.13,2513100,42.13
2013-07-18,40.14,41.05,39.45,39.75,1964500,39.75
2013-07-17,39.03,41.09,39.00,39.97,1815900,39.97
2013-07-16,38.82,39.46,38.52,38.97,1111800,38.97
2013-07-15,39.02,39.47,38.20,38.67,1372300,38.67
2013-07-12,38.12,40.59,37.87,39.40,2329300,39.40
2013-07-11,37.83,37.91,37.00,37.45,1590200,37.45
2013-07-10,37.00,37.40,35.58,36.90,2187100,36.90
2013-07-09,35.05,37.66,34.62,37.24,2356000,37.24
2013-07-08,35.21,35.61,34.72,34.91,824700,34.91
2013-07-05,35.12,35.52,34.50,34.99,881000,34.99
2013-07-03,34.41,35.43,34.05,34.45,586600,34.45
2013-07-02,34.89,36.01,34.08,34.51,1879500,34.51
2013-07-01,34.71,35.49,33.93,34.02,1060100,34.02
2013-06-28,33.98,35.20,33.20,34.77,2832800,34.77
2013-06-27,35.32,36.14,34.21,34.33,2749300,34.33
2013-06-26,31.43,34.96,31.40,34.87,2864100,34.87
2013-06-25,31.40,31.79,30.72,31.11,900600,31.11
2013-06-24,30.38,31.44,29.26,30.94,1498300,30.94
2013-06-21,31.18,31.75,30.23,31.24,1504000,31.24
2013-06-20,32.36,32.47,30.85,31.00,1444100,31.00
2013-06-19,31.28,33.00,30.97,32.93,1611200,32.93
